L.PR.B,3/4/2019,$385.11 ,$422.26 ,$365.67 ,$441.69 
ROG,2/28/2019,$307.57 ,$345.31 ,$287.82 ,$365.06 
L.PR.B,3/4/2019,$995.54 ,"$1,002.70 ",$992.96 ,"$1,005.28 "
DC.WT,3/4/2019,$712.99 ,$749.60 ,$703.27 ,$759.33 
L.PR.B,2/28/2019,$33.42 ,$69.51 ,($4.33),$107.26 
LYD,3/4/2019,$473.61 ,$491.81 ,$447.59 ,$517.83 
DC.WT,3/3/2019,$767.87 ,$770.43 ,$717.99 ,$820.31 
ARG,3/3/2019,$346.20 ,$359.81 ,$324.86 ,$381.15 
ROG,3/1/2019,$316.80 ,$351.49 ,$296.00 ,$372.29 
GOOG,3/1/2019,$758.23 ,$798.28 ,$713.76 ,$842.75 
L.PR.B,2/28/2019,$613.75 ,$629.42 ,$593.69 ,$649.47 
DC.WT,2/28/2019,$347.77 ,$379.19 ,$321.23 ,$405.73 
ROG,3/3/2019,$138.14 ,$138.88 ,$103.61 ,$173.40 
MSFT,3/3/2019,$241.90 ,$266.45 ,$204.65 ,$303.70 
DC.WT,3/4/2019,$871.00 ,$898.88 ,$831.26 ,$938.62 
MSFT,3/2/2019,$528.03 ,$554.43 ,$518.80 ,$563.66 
ARG,3/1/2019,$46.08 ,$71.66 ,$28.61 ,$89.12 
GOOG,3/3/2019,$10.41 ,$48.77 ,($24.00),$83.19 
L.PR.B,2/28/2019,$380.76 ,$398.84 ,$351.17 ,$428.43 
BELL,2/28/2019,$136.16 ,$144.53 ,$92.65 ,$188.04 
RBC,3/3/2019,$884.06 ,$927.28 ,$860.45 ,$950.89 
ARG,3/3/2019,$802.02 ,$811.03 ,$783.03 ,$830.01 
ARG,3/1/2019,$804.47 ,$838.38 ,$761.83 ,$881.02 
TSLA,3/2/2019,$890.55 ,$931.47 ,$858.56 ,$963.45 
DC.WT,2/28/2019,$659.64 ,$661.27 ,$641.80 ,$679.10 
BELL,3/3/2019,$321.36 ,$347.27 ,$276.99 ,$391.64 
BELL,3/2/2019,$675.68 ,$712.32 ,$630.18 ,$757.82 
ARG,3/4/2019,$446.86 ,$459.99 ,$423.20 ,$483.65 
L.PR.B,3/1/2019,$875.82 ,$891.92 ,$868.76 ,$898.99 
MSFT,3/2/2019,$846.89 ,$888.19 ,$810.32 ,$924.76 
LYD,3/2/2019,$254.11 ,$282.39 ,$205.14 ,$331.36 
ROG,2/28/2019,$788.61 ,$790.82 ,$763.69 ,$815.75 
ROG,3/2/2019,$870.07 ,$877.75 ,$860.25 ,$887.56 
ROG,3/2/2019,$460.02 ,$475.57 ,$410.39 ,$525.20 
L.PR.B,3/3/2019,$878.00 ,$908.14 ,$848.51 ,$937.63 
L.PR.B,3/1/2019,$534.71 ,$552.36 ,$503.88 ,$583.20 
GOOG,2/28/2019,$602.12 ,$619.03 ,$586.61 ,$634.54 
LYD,3/1/2019,$513.37 ,$538.38 ,$477.90 ,$573.86 
L.PR.B,3/2/2019,$71.68 ,$117.15 ,$40.57 ,$148.26 
BELL,2/28/2019,$702.37 ,$703.33 ,$662.14 ,$743.55 
RBC,2/28/2019,$842.36 ,$886.90 ,$811.40 ,$917.86 
BELL,3/3/2019,$435.64 ,$478.34 ,$421.11 ,$492.87 
MSFT,3/1/2019,$647.72 ,$663.66 ,$621.91 ,$689.47 
GOOG,3/1/2019,$828.98 ,$873.26 ,$815.18 ,$887.05 
RBC,3/1/2019,$344.62 ,$383.81 ,$339.94 ,$388.49 
ARG,3/4/2019,$395.12 ,$400.63 ,$393.47 ,$402.28 
RBC,3/1/2019,$422.98 ,$436.63 ,$375.98 ,$483.64 
ROG,2/28/2019,$877.17 ,$905.28 ,$853.69 ,$928.76 
BELL,3/3/2019,$388.22 ,$401.37 ,$379.08 ,$410.51 
L.PR.B,3/4/2019,$673.47 ,$683.67 ,$655.35 ,$701.79 
GOOG,3/3/2019,$647.61 ,$669.46 ,$609.61 ,$707.46 
ROG,3/2/2019,$969.21 ,$969.94 ,$933.61 ,"$1,005.54 "
L.PR.B,3/3/2019,$280.91 ,$319.80 ,$273.58 ,$327.13 
ROG,3/3/2019,$243.45 ,$247.32 ,$211.73 ,$279.04 
RBC,3/2/2019,$843.62 ,$848.24 ,$815.30 ,$876.57 
ARG,3/1/2019,$17.57 ,$66.74 ,($3.23),$87.54 
L.PR.B,3/1/2019,$842.04 ,$850.83 ,$814.51 ,$878.37 
ROG,3/1/2019,$513.88 ,$543.09 ,$476.94 ,$580.02 
TSLA,3/1/2019,$831.54 ,$838.24 ,$788.89 ,$880.90 
TSLA,3/2/2019,$843.19 ,$885.90 ,$797.66 ,$931.43 
BELL,2/28/2019,$346.78 ,$376.07 ,$319.43 ,$403.42 
ROG,3/4/2019,$87.62 ,$113.91 ,$56.34 ,$145.19 
L.PR.B,3/4/2019,$910.77 ,$940.81 ,$885.50 ,$966.09 
DC.WT,2/28/2019,$117.65 ,$159.16 ,$90.67 ,$186.14 
L.PR.B,3/3/2019,$78.48 ,$108.80 ,$74.61 ,$112.67 
DC.WT,2/28/2019,$130.99 ,$178.90 ,$130.53 ,$179.36 
MSFT,2/28/2019,$607.96 ,$625.60 ,$566.47 ,$667.09 
ROG,3/3/2019,$496.28 ,$535.71 ,$465.34 ,$566.65 
TSLA,2/28/2019,$206.01 ,$211.25 ,$175.76 ,$241.50 
L.PR.B,3/1/2019,$351.91 ,$356.01 ,$325.58 ,$382.35 
L.PR.B,3/2/2019,$41.11 ,$88.31 ,($4.33),$133.75 
RBC,3/4/2019,$920.24 ,$953.35 ,$886.73 ,$986.86 
TSLA,3/4/2019,$705.90 ,$750.05 ,$662.27 ,$793.68 
TSLA,3/2/2019,$505.23 ,$533.82 ,$502.40 ,$536.64 
DC.WT,3/1/2019,$268.01 ,$299.70 ,$227.14 ,$340.58 
TSLA,3/3/2019,$423.02 ,$452.99 ,$415.06 ,$460.96 
TSLA,3/4/2019,$565.23 ,$593.83 ,$548.38 ,$610.67 
RBC,2/28/2019,$318.50 ,$342.57 ,$289.72 ,$371.36 
L.PR.B,3/1/2019,$786.52 ,$814.76 ,$746.19 ,$855.09 
RBC,3/1/2019,$458.20 ,$503.07 ,$444.21 ,$517.06 
GOOG,3/4/2019,$346.93 ,$367.96 ,$336.68 ,$378.21 
LYD,3/1/2019,$731.03 ,$774.06 ,$719.83 ,$785.26 
TSLA,2/28/2019,$500.46 ,$549.57 ,$458.15 ,$591.89 
MSFT,3/1/2019,$873.29 ,$897.17 ,$848.04 ,$922.43 
RBC,3/1/2019,$890.85 ,$927.26 ,$865.79 ,$952.32 
LYD,3/2/2019,$917.77 ,$930.16 ,$908.54 ,$939.38 
GOOG,3/1/2019,$279.62 ,$328.08 ,$256.71 ,$351.00 
RBC,3/3/2019,$139.41 ,$188.33 ,$89.45 ,$238.29 
L.PR.B,3/3/2019,$217.82 ,$226.44 ,$182.01 ,$262.24 
MSFT,3/1/2019,$575.18 ,$578.72 ,$554.51 ,$599.39 
DC.WT,3/2/2019,$478.29 ,$488.90 ,$477.71 ,$489.48 
LYD,3/4/2019,$479.44 ,$521.90 ,$478.07 ,$523.27 
L.PR.B,3/1/2019,$839.88 ,$882.09 ,$802.53 ,$919.43 
ARG,2/28/2019,$121.76 ,$167.53 ,$84.16 ,$205.13 
RBC,3/3/2019,$544.15 ,$561.88 ,$522.13 ,$583.90 
MSFT,3/3/2019,$250.59 ,$256.27 ,$248.70 ,$258.16 
ROG,3/4/2019,$143.49 ,$174.59 ,$133.07 ,$185.01 
ROG,3/1/2019,$851.97 ,$875.25 ,$804.12 ,$923.10 
DC.WT,3/4/2019,$831.40 ,$864.74 ,$809.98 ,$886.16 
BELL,3/1/2019,$405.69 ,$427.56 ,$396.59 ,$436.66 
ARG,2/28/2019,$614.48 ,$647.04 ,$574.01 ,$687.51 
ROG,3/1/2019,$163.19 ,$189.80 ,$128.58 ,$224.41 
BELL,3/1/2019,$27.05 ,$60.64 ,($20.79),$108.48 
TSLA,3/3/2019,$970.13 ,"$1,004.27 ",$941.00 ,"$1,033.41 "
DC.WT,3/2/2019,$518.38 ,$526.55 ,$482.76 ,$562.16 
LYD,3/1/2019,$494.92 ,$504.09 ,$478.42 ,$520.59 
ROG,3/4/2019,$133.93 ,$176.20 ,$98.75 ,$211.38 
L.PR.B,2/28/2019,$121.92 ,$168.99 ,$108.25 ,$182.67 
ARG,3/4/2019,$487.56 ,$527.80 ,$441.73 ,$573.63 
ROG,3/3/2019,$281.97 ,$323.34 ,$257.78 ,$347.52 
ROG,3/3/2019,$823.09 ,$845.09 ,$791.56 ,$876.62 
TSLA,2/28/2019,$939.87 ,$964.90 ,$912.06 ,$992.71 
LYD,3/4/2019,$926.87 ,$956.77 ,$884.42 ,$999.22 
ROG,3/4/2019,$580.55 ,$607.04 ,$564.71 ,$622.87 
DC.WT,3/1/2019,$640.63 ,$679.11 ,$594.85 ,$724.89 
BELL,3/2/2019,$417.26 ,$426.95 ,$392.49 ,$451.72 
GOOG,3/1/2019,$829.46 ,$831.37 ,$787.14 ,$873.69 
ARG,3/4/2019,$785.20 ,$804.15 ,$750.94 ,$838.40 
ROG,3/4/2019,$456.79 ,$484.68 ,$420.58 ,$520.88 
ARG,2/28/2019,$68.27 ,$103.12 ,$67.50 ,$103.89 
GOOG,3/2/2019,$196.42 ,$201.74 ,$185.80 ,$212.36 
RBC,3/3/2019,$304.54 ,$333.25 ,$297.90 ,$339.89 
DC.WT,2/28/2019,$736.93 ,$750.50 ,$689.31 ,$798.12 
ROG,3/2/2019,$64.01 ,$97.75 ,$63.76 ,$98.01 
LYD,3/4/2019,$191.19 ,$197.68 ,$162.54 ,$226.33 
DC.WT,2/28/2019,$19.55 ,$63.57 ,$8.99 ,$74.13 
L.PR.B,3/1/2019,$788.71 ,$822.60 ,$765.42 ,$845.89 
ROG,3/3/2019,$386.96 ,$393.97 ,$346.53 ,$434.40 
L.PR.B,3/3/2019,$475.71 ,$495.52 ,$469.60 ,$501.63 
TSLA,3/2/2019,$597.94 ,$634.96 ,$582.45 ,$650.45 
TSLA,3/1/2019,$992.62 ,"$1,028.85 ",$949.71 ,"$1,071.75 "
BELL,3/4/2019,$653.57 ,$658.44 ,$617.98 ,$694.03 
LYD,3/3/2019,$150.26 ,$192.13 ,$139.83 ,$202.56 
MSFT,2/28/2019,$269.03 ,$285.64 ,$248.67 ,$305.99 
TSLA,3/2/2019,$453.96 ,$465.90 ,$440.08 ,$479.78 
GOOG,2/28/2019,$401.11 ,$403.69 ,$372.40 ,$432.39 
DC.WT,3/2/2019,$186.64 ,$221.82 ,$182.84 ,$225.62 
LYD,2/28/2019,$860.58 ,$886.39 ,$831.50 ,$915.47 
RBC,2/28/2019,$643.24 ,$677.58 ,$623.49 ,$697.33 
MSFT,3/3/2019,$802.80 ,$835.87 ,$756.43 ,$882.24 
TSLA,3/3/2019,$852.43 ,$862.58 ,$825.39 ,$889.62 
MSFT,3/4/2019,$842.76 ,$846.78 ,$825.17 ,$864.36 
BELL,3/1/2019,$216.77 ,$254.89 ,$192.87 ,$278.78 
GOOG,3/3/2019,$38.40 ,$50.60 ,($0.99),$90.00 
TSLA,3/4/2019,$394.86 ,$435.07 ,$368.86 ,$461.07 
GOOG,3/2/2019,$325.33 ,$327.62 ,$300.74 ,$352.20 
TSLA,2/28/2019,$569.89 ,$582.13 ,$537.27 ,$614.74 
BELL,3/1/2019,$529.02 ,$554.67 ,$507.85 ,$575.83 
MSFT,3/4/2019,$35.47 ,$47.15 ,$21.27 ,$61.34 
ARG,3/3/2019,$329.69 ,$358.28 ,$323.27 ,$364.70 
TSLA,2/28/2019,$789.16 ,$806.98 ,$766.37 ,$829.78 
L.PR.B,3/3/2019,$395.06 ,$431.53 ,$349.47 ,$477.12 
LYD,2/28/2019,$965.57 ,$994.21 ,$925.99 ,"$1,033.79 "
RBC,3/2/2019,$439.88 ,$441.82 ,$391.23 ,$490.47 
RBC,3/2/2019,$895.80 ,$898.90 ,$849.59 ,$945.11 
LYD,3/4/2019,$141.58 ,$188.89 ,$108.40 ,$222.07 
DC.WT,2/28/2019,$225.10 ,$261.61 ,$205.55 ,$281.16 
MSFT,2/28/2019,$989.95 ,"$1,015.61 ",$942.81 ,"$1,062.74 "
ARG,2/28/2019,$322.49 ,$327.20 ,$306.64 ,$343.05 
L.PR.B,3/4/2019,$427.80 ,$435.31 ,$398.73 ,$464.38 
MSFT,2/28/2019,$6.97 ,$9.08 ,$3.06 ,$12.99 
BELL,3/4/2019,$537.73 ,$546.71 ,$496.37 ,$588.08 
MSFT,3/2/2019,$343.11 ,$358.35 ,$336.99 ,$364.47 
BELL,3/2/2019,$646.47 ,$656.78 ,$617.51 ,$685.74 
ARG,3/2/2019,$805.30 ,$834.09 ,$805.22 ,$834.17 
GOOG,3/1/2019,$770.36 ,$780.15 ,$764.31 ,$786.20 
ROG,3/1/2019,$391.10 ,$435.71 ,$358.08 ,$468.74 
MSFT,3/3/2019,$443.77 ,$454.87 ,$413.91 ,$484.73 
MSFT,3/4/2019,$920.34 ,$963.03 ,$873.89 ,"$1,009.49 "
LYD,3/2/2019,$9.30 ,$19.31 ,($20.45),$49.05 
GOOG,3/1/2019,$698.19 ,$714.50 ,$659.11 ,$753.58 
LYD,3/4/2019,$434.04 ,$467.88 ,$395.68 ,$506.23 
ARG,3/1/2019,$970.20 ,$971.26 ,$961.04 ,$980.41 
MSFT,3/3/2019,$894.86 ,$937.77 ,$851.96 ,$980.67 
RBC,3/1/2019,$580.68 ,$592.96 ,$533.38 ,$640.26 
RBC,2/28/2019,$306.53 ,$335.50 ,$263.03 ,$378.99 
TSLA,2/28/2019,$834.87 ,$850.40 ,$809.55 ,$875.73 
GOOG,3/2/2019,$571.74 ,$614.65 ,$523.64 ,$662.75 
LYD,3/2/2019,$395.96 ,$442.22 ,$350.90 ,$487.28 
ROG,3/1/2019,$302.79 ,$340.08 ,$272.68 ,$370.18 
LYD,3/1/2019,$310.53 ,$353.48 ,$263.73 ,$400.28 
ROG,3/4/2019,$156.61 ,$191.39 ,$140.28 ,$207.71 
ROG,3/1/2019,$424.56 ,$434.49 ,$384.26 ,$474.80 
LYD,2/28/2019,$869.93 ,$895.80 ,$844.09 ,$921.64 
MSFT,3/4/2019,$540.92 ,$554.90 ,$525.09 ,$570.73 
RBC,3/1/2019,$778.60 ,$814.53 ,$759.05 ,$834.08 
MSFT,3/4/2019,$656.09 ,$699.32 ,$625.52 ,$729.89 
GOOG,3/1/2019,$251.68 ,$268.68 ,$209.83 ,$310.53 
ARG,3/2/2019,$497.66 ,$542.25 ,$496.73 ,$543.18 
RBC,2/28/2019,$54.16 ,$58.40 ,$6.22 ,$106.34 
ARG,3/4/2019,$72.19 ,$73.41 ,$50.57 ,$95.04 
DC.WT,3/1/2019,$996.47 ,"$1,013.39 ",$967.26 ,"$1,042.60 "
ROG,3/4/2019,$426.24 ,$431.14 ,$422.21 ,$435.17 
TSLA,3/2/2019,$977.46 ,$984.44 ,$961.51 ,"$1,000.39 "
ARG,3/2/2019,$736.46 ,$768.83 ,$698.74 ,$806.55 
ROG,3/4/2019,$581.32 ,$594.76 ,$545.21 ,$630.87 
L.PR.B,3/3/2019,$197.42 ,$218.61 ,$176.19 ,$239.84 
ROG,2/28/2019,$861.56 ,$902.90 ,$828.06 ,$936.40 
L.PR.B,3/3/2019,$704.94 ,$716.28 ,$676.21 ,$745.01 
L.PR.B,3/1/2019,$514.30 ,$516.80 ,$502.28 ,$528.82 
GOOG,3/3/2019,$62.85 ,$105.44 ,$61.47 ,$106.82 
ARG,2/28/2019,$66.65 ,$105.04 ,$30.17 ,$141.52 
ROG,3/3/2019,$881.68 ,$917.85 ,$847.86 ,$951.67 
DC.WT,3/1/2019,$649.54 ,$694.21 ,$646.26 ,$697.49 
ROG,2/28/2019,$296.45 ,$333.01 ,$255.20 ,$374.26 
MSFT,3/2/2019,$897.86 ,$915.84 ,$855.31 ,$958.39 
LYD,3/2/2019,$104.75 ,$107.77 ,$69.03 ,$143.49 
MSFT,3/2/2019,$872.39 ,$881.62 ,$859.84 ,$894.17 
GOOG,3/4/2019,$751.72 ,$766.70 ,$737.30 ,$781.13 
L.PR.B,2/28/2019,$62.22 ,$97.60 ,$12.54 ,$147.28 
LYD,3/1/2019,$806.29 ,$807.29 ,$803.07 ,$810.51 
DC.WT,3/4/2019,$199.35 ,$206.99 ,$162.48 ,$243.86 
MSFT,3/4/2019,$523.63 ,$531.27 ,$514.17 ,$540.72 
L.PR.B,3/3/2019,$85.79 ,$97.74 ,$71.29 ,$112.24 
ARG,3/3/2019,$644.05 ,$661.91 ,$611.81 ,$694.15 
BELL,3/2/2019,$969.17 ,$976.49 ,$953.33 ,$992.33 
TSLA,3/1/2019,$488.07 ,$505.53 ,$481.54 ,$512.05 
LYD,3/1/2019,$258.57 ,$278.29 ,$209.89 ,$326.96 
ROG,3/4/2019,$142.58 ,$191.13 ,$104.43 ,$229.28 
ROG,3/2/2019,$219.01 ,$232.10 ,$210.61 ,$240.49 
TSLA,3/1/2019,$854.49 ,$859.13 ,$844.30 ,$869.32 
LYD,3/3/2019,$223.71 ,$254.60 ,$199.69 ,$278.63 
L.PR.B,3/3/2019,$342.70 ,$352.17 ,$328.49 ,$366.39 
RBC,3/1/2019,$359.49 ,$404.02 ,$316.18 ,$447.33 
L.PR.B,3/4/2019,$887.96 ,$902.22 ,$865.68 ,$924.50 
MSFT,3/2/2019,$223.63 ,$244.15 ,$214.70 ,$253.09 
L.PR.B,3/3/2019,$906.93 ,$909.32 ,$906.65 ,$909.59 
ARG,3/2/2019,$583.93 ,$622.00 ,$537.13 ,$668.80 
ARG,3/1/2019,$880.25 ,$897.60 ,$839.59 ,$938.26 
ROG,3/4/2019,$644.01 ,$693.75 ,$625.87 ,$711.90 
ARG,3/3/2019,$298.86 ,$316.68 ,$279.96 ,$335.58 
DC.WT,3/4/2019,$358.43 ,$385.21 ,$321.10 ,$422.54 
RBC,3/3/2019,$216.87 ,$217.38 ,$192.19 ,$242.06 
MSFT,3/1/2019,$461.26 ,$469.37 ,$434.85 ,$495.78 
DC.WT,2/28/2019,$671.53 ,$708.88 ,$637.89 ,$742.52 
GOOG,3/4/2019,$132.80 ,$149.74 ,$111.75 ,$170.79 
DC.WT,2/28/2019,$819.01 ,$834.89 ,$793.08 ,$860.82 
BELL,3/4/2019,$408.72 ,$424.76 ,$369.37 ,$464.11 
LYD,3/3/2019,$461.78 ,$498.83 ,$435.15 ,$525.46 
RBC,3/4/2019,$512.48 ,$560.36 ,$508.03 ,$564.81 
RBC,2/28/2019,$545.98 ,$589.80 ,$509.47 ,$626.30 
RBC,2/28/2019,$631.65 ,$672.54 ,$587.88 ,$716.31 
MSFT,3/1/2019,$735.43 ,$782.62 ,$720.00 ,$798.05 
LYD,3/2/2019,$894.92 ,$910.23 ,$863.02 ,$942.13 
RBC,3/3/2019,$433.44 ,$483.42 ,$389.79 ,$527.07 
BELL,3/1/2019,$957.33 ,$970.08 ,$930.46 ,$996.95 
LYD,3/2/2019,$771.02 ,$778.41 ,$752.76 ,$796.68 
MSFT,3/3/2019,$303.56 ,$317.85 ,$261.79 ,$359.62 
GOOG,3/3/2019,$897.23 ,$899.54 ,$852.34 ,$944.43 
TSLA,3/3/2019,$477.12 ,$480.02 ,$439.47 ,$517.67 
GOOG,3/2/2019,$152.79 ,$193.59 ,$119.44 ,$226.94 
GOOG,3/2/2019,$171.45 ,$176.37 ,$167.10 ,$180.72 
MSFT,3/4/2019,$783.19 ,$784.93 ,$756.46 ,$811.65 
ROG,3/2/2019,$761.85 ,$766.08 ,$746.40 ,$781.53 
ARG,3/2/2019,$916.57 ,$926.67 ,$890.86 ,$952.38 
RBC,3/4/2019,$803.35 ,$820.85 ,$780.64 ,$843.56 
ROG,3/2/2019,$690.16 ,$699.45 ,$657.21 ,$732.41 
DC.WT,3/2/2019,$547.15 ,$560.80 ,$533.54 ,$574.41 
LYD,3/1/2019,$972.50 ,"$1,018.39 ",$959.05 ,"$1,031.84 "
LYD,3/3/2019,$462.47 ,$502.75 ,$460.30 ,$504.92 
RBC,3/4/2019,$632.20 ,$635.66 ,$588.83 ,$679.03 
RBC,3/3/2019,$227.34 ,$267.09 ,$185.70 ,$308.73 
BELL,3/2/2019,$123.80 ,$143.62 ,$119.57 ,$147.85 
L.PR.B,2/28/2019,$755.90 ,$803.59 ,$716.65 ,$842.84 
DC.WT,3/4/2019,$832.06 ,$851.15 ,$809.86 ,$873.35 
L.PR.B,2/28/2019,$896.68 ,$914.52 ,$860.08 ,$951.12 
ROG,3/4/2019,$868.70 ,$883.61 ,$839.99 ,$912.32 
L.PR.B,3/1/2019,$708.34 ,$749.95 ,$681.56 ,$776.73 
L.PR.B,2/28/2019,$108.77 ,$140.96 ,$60.11 ,$189.61 
BELL,3/2/2019,$956.33 ,$961.69 ,$908.38 ,"$1,009.64 "
ARG,3/1/2019,$85.02 ,$89.64 ,$45.47 ,$129.19 
RBC,3/4/2019,$596.08 ,$603.06 ,$595.23 ,$603.90 
MSFT,2/28/2019,$759.75 ,$774.35 ,$728.34 ,$805.76 
GOOG,3/2/2019,$482.13 ,$498.74 ,$446.35 ,$534.52 
DC.WT,3/4/2019,$743.94 ,$749.38 ,$741.18 ,$752.14 
RBC,3/1/2019,$87.12 ,$134.79 ,$83.76 ,$138.15 
MSFT,3/3/2019,$402.13 ,$448.35 ,$369.63 ,$480.85 
BELL,3/4/2019,$707.31 ,$716.01 ,$695.89 ,$727.42 
RBC,2/28/2019,$386.36 ,$431.71 ,$342.40 ,$475.67 
BELL,2/28/2019,$906.09 ,$948.58 ,$895.24 ,$959.43 
GOOG,2/28/2019,$170.19 ,$202.35 ,$130.24 ,$242.30 
L.PR.B,3/2/2019,$288.07 ,$307.58 ,$287.77 ,$307.87 
TSLA,3/4/2019,$359.43 ,$409.36 ,$338.47 ,$430.32 
DC.WT,3/4/2019,$780.50 ,$822.91 ,$740.88 ,$862.53 
BELL,3/2/2019,$32.15 ,$52.37 ,($16.02),$100.54 
L.PR.B,3/1/2019,$458.45 ,$489.38 ,$438.57 ,$509.27 
ARG,3/3/2019,$644.12 ,$644.62 ,$638.99 ,$649.75 
ARG,3/1/2019,$707.06 ,$726.02 ,$692.29 ,$740.79 
BELL,3/2/2019,$173.89 ,$208.94 ,$158.57 ,$224.25 
MSFT,2/28/2019,$11.97 ,$54.31 ,($30.91),$97.18 
GOOG,3/4/2019,$919.23 ,$960.95 ,$894.10 ,$986.08 
RBC,3/2/2019,$128.06 ,$152.50 ,$104.37 ,$176.18 
LYD,3/4/2019,$804.27 ,$816.71 ,$764.20 ,$856.77 
MSFT,3/3/2019,$469.10 ,$471.76 ,$443.94 ,$496.92 
TSLA,3/3/2019,$884.68 ,$920.20 ,$881.96 ,$922.92 
GOOG,3/3/2019,$292.15 ,$332.78 ,$264.86 ,$360.07 
ARG,3/1/2019,$860.16 ,$878.42 ,$841.06 ,$897.52 
MSFT,3/1/2019,$34.72 ,$44.67 ,($10.49),$89.89 
TSLA,3/3/2019,$149.29 ,$163.75 ,$102.81 ,$210.23 
TSLA,3/4/2019,$770.91 ,$792.11 ,$770.09 ,$792.93 
DC.WT,3/4/2019,$107.20 ,$149.96 ,$92.33 ,$164.82 
TSLA,3/2/2019,$365.73 ,$404.45 ,$344.21 ,$425.97 
GOOG,3/4/2019,$285.65 ,$287.29 ,$281.88 ,$291.06 
ROG,2/28/2019,$272.71 ,$302.59 ,$256.13 ,$319.17 
DC.WT,2/28/2019,$571.22 ,$618.94 ,$558.94 ,$631.22 
GOOG,2/28/2019,$759.84 ,$799.61 ,$728.07 ,$831.38 
DC.WT,2/28/2019,$181.15 ,$210.07 ,$131.25 ,$259.97 
DC.WT,2/28/2019,$38.56 ,$40.89 ,($4.23),$83.68 
GOOG,3/4/2019,$621.08 ,$668.70 ,$618.54 ,$671.25 
RBC,3/4/2019,$986.25 ,$995.34 ,$963.49 ,"$1,018.09 "
RBC,3/1/2019,$518.55 ,$558.25 ,$476.01 ,$600.78 
TSLA,3/2/2019,$723.00 ,$763.11 ,$708.64 ,$777.46 
RBC,2/28/2019,$771.77 ,$779.79 ,$739.31 ,$812.25 
GOOG,2/28/2019,$205.02 ,$237.31 ,$199.44 ,$242.89 
GOOG,3/1/2019,$785.26 ,$808.39 ,$737.82 ,$855.84 
MSFT,3/3/2019,$108.53 ,$137.29 ,$70.86 ,$174.97 
L.PR.B,3/3/2019,$43.21 ,$61.57 ,$20.26 ,$84.53 
GOOG,2/28/2019,$981.26 ,"$1,011.46 ",$970.45 ,"$1,022.27 "
ROG,3/2/2019,$54.48 ,$77.22 ,$37.98 ,$93.72 
L.PR.B,3/3/2019,$846.78 ,$853.02 ,$832.55 ,$867.25 
GOOG,3/1/2019,$165.55 ,$192.18 ,$163.72 ,$194.02 
L.PR.B,3/2/2019,$465.14 ,$465.67 ,$452.33 ,$478.49 
RBC,3/2/2019,$707.79 ,$753.39 ,$678.08 ,$783.10 
ARG,3/3/2019,$589.42 ,$614.50 ,$589.36 ,$614.55 
LYD,3/1/2019,$441.29 ,$479.09 ,$436.39 ,$484.00 
RBC,3/2/2019,$901.37 ,$928.25 ,$866.92 ,$962.70 
DC.WT,3/2/2019,$980.55 ,$997.07 ,$944.88 ,"$1,032.74 "
TSLA,3/1/2019,$499.01 ,$519.39 ,$478.75 ,$539.65 
L.PR.B,3/3/2019,$207.26 ,$249.44 ,$197.13 ,$259.57 
ROG,3/1/2019,$437.89 ,$443.23 ,$415.43 ,$465.69 
L.PR.B,3/3/2019,$840.36 ,$866.08 ,$805.80 ,$900.64 
ROG,2/28/2019,$98.18 ,$114.38 ,$83.25 ,$129.31 
MSFT,3/2/2019,$787.88 ,$831.66 ,$765.63 ,$853.91 
MSFT,2/28/2019,$991.39 ,"$1,009.55 ",$971.88 ,"$1,029.05 "
ARG,3/1/2019,$542.70 ,$550.92 ,$519.11 ,$574.50 
LYD,3/3/2019,$957.96 ,$965.56 ,$925.99 ,$997.53 
DC.WT,3/3/2019,$250.86 ,$282.19 ,$211.31 ,$321.74 
ARG,3/3/2019,$744.81 ,$746.52 ,$725.14 ,$766.18 
DC.WT,3/2/2019,$839.16 ,$887.28 ,$793.37 ,$933.07 
LYD,3/1/2019,$895.25 ,$896.21 ,$856.63 ,$934.84 
DC.WT,3/1/2019,$92.04 ,$125.08 ,$52.18 ,$164.94 
L.PR.B,2/28/2019,$214.58 ,$260.29 ,$185.93 ,$288.93 
ROG,3/3/2019,$548.73 ,$596.30 ,$545.17 ,$599.87 
GOOG,3/2/2019,$678.17 ,$704.47 ,$633.49 ,$749.15 
TSLA,3/1/2019,$340.20 ,$363.14 ,$331.61 ,$371.73 
LYD,3/3/2019,$534.57 ,$567.92 ,$497.24 ,$605.25 
ROG,3/2/2019,$516.46 ,$527.36 ,$489.64 ,$554.18 
GOOG,3/4/2019,$14.60 ,$59.95 ,($16.84),$91.39 
L.PR.B,3/1/2019,$549.57 ,$581.25 ,$528.53 ,$602.29 
BELL,3/1/2019,$268.42 ,$290.75 ,$227.22 ,$331.95 
DC.WT,2/28/2019,$925.88 ,$943.95 ,$890.80 ,$979.03 
L.PR.B,3/3/2019,$259.82 ,$305.36 ,$252.47 ,$312.71 
L.PR.B,3/4/2019,$384.31 ,$430.59 ,$346.60 ,$468.29 
MSFT,2/28/2019,$839.62 ,$875.53 ,$826.87 ,$888.27 
ROG,3/4/2019,$204.67 ,$225.55 ,$169.20 ,$261.02 
RBC,2/28/2019,$975.05 ,"$1,001.83 ",$973.27 ,"$1,003.61 "
GOOG,2/28/2019,$174.39 ,$210.66 ,$152.26 ,$232.79 
DC.WT,3/4/2019,$734.40 ,$769.86 ,$685.26 ,$819.00 
